"hed__Contact__r.csuoee__PIDM__c","hed__Course_Offering__r.lms_hed__LMS_Reference_Code__c","hed__Grade__c","csuoee__Banner_Enrollment_Reference__c","hed__Status__c","hed__Verification_Status__c","hed__Verification_Status_Date__c","csuoee__Banner_Status__c","csuoee__Via_XE__c"
"1.2434109E7","2024FA-CIS-606-801","","202490-71236-12434109","RE","Verified","2024-10-31","","false"
"1.2434095E7","2024FA-ECON-211-801","","202490-71262-12434095","RW","Verified","2024-10-31","","true"
"1.2434095E7","2024FA-AREC-340-801","","202490-70850-12434095","RE","Verified","2024-10-31","","false"
"1.2434095E7","2024FA-AREC-224-801","","202490-70847-12434095","RE","Verified","2024-10-31","","false"
"1.2434048E7","2024FA-HORT-100-801","","202490-71314-12434048","RW","Verified","2024-10-31","","true"
"1.2434048E7","2024FA-IDEA-210-801","","202490-74389-12434048","RW","Verified","2024-10-31","","true"
"1.2434045E7","2024FA-CIS-600A-801","","202490-73536-12434045","RW","Verified","2024-10-31","","true"
"1.2434045E7","2024FA-CIS-563-801","","202490-73535-12434045","RW","Verified","2024-10-31","","true"
"1.2434043E7","2024FA-CIVE-544-801","","202490-70997-12434043","RE","Verified","2024-10-31","","false"
"1.2434043E7","2024FA-WR-512-801","","202490-70830-12434043","RE","Verified","2024-10-31","","false"
"1.2434041E7","2024FA-ETST-240-801","","202490-76566-12434041","RE","Verified","2024-10-31","","false"
"1.2434041E7","2024FA-ANTH-140-801","","202490-71004-12434041","RE","Verified","2024-10-31","","false"
"1.2434041E7","2024FA-HORT-100-801","","202490-71314-12434041","RE","Verified","2024-10-31","","false"
"1.2434041E7","2024FA-CO-300-803","","202490-77113-12434041","RE","Verified","2024-10-31","","false"
"1.2434009E7","2024FA-SOWK-560-801","","202490-71282-12434009","RE","Verified","2024-10-31","","false"
"1.2434008E7","2024SM-MATH-261-801","","202460-47578-12434008","RE","Verified","2024-10-31","","false"
"1.2434007E7","2024SM-CBE-320-801","","202460-47568-12434007","RE","Verified","2024-10-31","","false"
"1.2434006E7","2024FA-ECON-304-801","","202490-71264-12434006","RE","Verified","2024-10-31","","false"
"1.2434006E7","2024FA-ECON-306-801","","202490-71265-12434006","RE","Verified","2024-10-31","","false"
"1.2434005E7","2024SM-ECON-306-801","","202460-46635-12434005","RE","Verified","2024-10-31","","false"
"1.2434003E7","2024SM-BC-351-801","","202460-46843-12434003","RE","Verified","2024-10-31","","false"
"1.2433989E7","2024FA-AREC-202-801","","202490-70846-12433989","RE","Verified","2024-10-31","","false"
"1.2433989E7","2024FA-BUS-150-801","","202490-71362-12433989","RE","Verified","2024-10-31","","false"
"1.2433952E7","2024FA-SOC-220-801","","202490-74143-12433952","RW","Verified","2024-10-31","","true"
"1.2433952E7","2024FA-HORT-100-801","","202490-71314-12433952","RE","Verified","2024-10-31","","false"
"1.2433947E7","2024FA-PSY-192-801","","202490-70768-12433947","RE","Verified","2024-10-31","","false"
"1.2433947E7","2024FA-PSY-100-801","","202490-71168-12433947","RE","Verified","2024-10-31","","false"
"1.2433947E7","2024FA-PHIL-103-801","","202490-76696-12433947","RE","Verified","2024-10-31","","false"
"1.2433892E7","2024FA-MIP-618A-801","","202490-76924-12433892","RE","Verified","2024-10-31","","false"
"1.2433892E7","2024FA-MIP-611-801","","202490-74313-12433892","RE","Verified","2024-10-31","","false"
"1.2433889E7","2024FA-BIOM-592-801","","202490-71246-12433889","RE","Verified","2024-10-31","","false"
"1.2433889E7","2024FA-BIOM-570-801","","202490-71244-12433889","RE","Verified","2024-10-31","","false"
"1.2433864E7","2024FA-SYSE-580A8-801","","202490-76750-12433864","RE","Verified","2024-10-31","","false"
"1.2433863E7","2024SM-ECON-442-801","","202460-48421-12433863","RE","Verified","2024-10-31","","false"
"1.2433836E7","2024SM-MATH-160-801","","202460-46583-12433836","RE","Verified","2024-10-31","","false"
"1.2433835E7","2024SM-IDEA-110-801","","202460-49169-12433835","RE","Verified","2024-10-31","","false"
"1.2433834E7","2024SM-BMS-300-801","","202460-46852-12433834","RE","Verified","2024-10-31","","false"
"1.2433812E7","2024FA-CS-152-801","","202490-76660-12433812","RW","Verified","2024-10-31","","true"
"1.2433808E7","2024FA-HORT-100-801","","202490-71314-12433808","RW","Verified","2024-10-31","","true"
"1.2433808E7","2024FA-MU-132-801","","202490-74515-12433808","RW","Verified","2024-10-31","","true"
"1.2433808E7","2024FA-AREC-192-801","","202490-74477-12433808","RW","Verified","2024-10-31","","true"
"1.2433808E7","2024FA-BUS-150-801","","202490-71362-12433808","RW","Verified","2024-10-31","","true"
"1.2433808E7","2024FA-BSPM-201-801","","202490-72318-12433808","RW","Verified","2024-10-31","","true"
"1.2433739E7","2024FA-ETST-240-801","","202490-76566-12433739","RW","Verified","2024-10-31","","true"
"1.2433739E7","2024FA-ANTH-240-801","","202490-74150-12433739","RW","Verified","2024-10-31","","true"
"1.2433739E7","2024FA-ANTH-121-Y01","","202490-74576-12433739","RW","Verified","2024-10-31","","true"
"1.2433739E7","2024FA-ANTH-317-801","","202490-71014-12433739","RW","Verified","2024-10-31","","true"
"1.2433738E7","2024FA-CIS-600A-801","","202490-73536-12433738","RE","Verified","2024-10-31","","false"
"1.2433732E7","2024FA-HDFS-311-801","","202490-71064-12433732","RW","Verified","2024-10-31","","true"
"1.2433732E7","2024FA-SOC-100-801","","202490-71212-12433732","RE","Verified","2024-10-31","","false"
"1.2433732E7","2024FA-HDFS-277-801","","202490-71288-12433732","RW","Verified","2024-10-31","","true"
"1.2433732E7","2024FA-HDFS-334-801","","202490-71069-12433732","RW","Verified","2024-10-31","","true"
"1.2433732E7","2024FA-CO-300-803","","202490-77113-12433732","RW","Verified","2024-10-31","","true"
"1.2433689E7","2024FA-MGT-675-801","","202490-76562-12433689","RE","Verified","2024-10-31","","false"
"1.2433689E7","2024FA-BUS-614-801","","202490-70780-12433689","RE","Verified","2024-10-31","","false"
"1.2433689E7","2024FA-BUS-620-801","","202490-70782-12433689","RE","Verified","2024-10-31","","false"
"1.2433689E7","2024FA-BUS-500-801","","202490-70927-12433689","RE","Verified","2024-10-31","","false"
"1.2433689E7","2024FA-BUS-655-801","","202490-70786-12433689","RE","Verified","2024-10-31","","false"
"1.2433689E7","2024FA-BUS-638-801","","202490-76560-12433689","RE","Verified","2024-10-31","","false"
"1.2433687E7","2024FA-BIOM-592-801","","202490-71246-12433687","RE","Verified","2024-10-31","","false"
"1.2433687E7","2024FA-BIOM-579-801","","202490-71245-12433687","RW","Verified","2024-10-31","","true"
"1.2433682E7","2024FA-CS-370-801","","202490-70835-12433682","RE","Verified","2024-10-31","","false"
"1.2433673E7","2024SM-MATH-161-801","","202460-46584-12433673","RE","Verified","2024-10-31","","false"
"1.2433667E7","2024FA-AREC-192-801","","202490-74477-12433667","RE","Verified","2024-10-31","","false"
"1.2433667E7","2024FA-SOC-220-801","","202490-74143-12433667","RE","Verified","2024-10-31","","false"
"1.2433667E7","2024FA-ANEQ-103-801","","202490-71209-12433667","RE","Verified","2024-10-31","","false"
"1.2433667E7","2024FA-AREC-202-801","","202490-70846-12433667","RE","Verified","2024-10-31","","false"
"1.2433667E7","2024FA-BUS-150-801","","202490-71362-12433667","RE","Verified","2024-10-31","","false"
"1.2433657E7","2024SM-BC-351-801","","202460-46843-12433657","RE","Verified","2024-10-31","","false"
"1.2433564E7","2024FA-NR-565-801","","202490-70822-12433564","RE","Verified","2024-10-31","","false"
"1.2433564E7","2024FA-PPA-500-801","","202490-74028-12433564","RE","Verified","2024-10-31","","false"
"1.2433564E7","2024FA-PPA-501-801","","202490-74029-12433564","RE","Verified","2024-10-31","","false"
"1.2433563E7","2024FA-CIS-563-801","","202490-73535-12433563","RW","Verified","2024-10-31","","true"
"1.2433552E7","2024SM-BMS-300-801","","202460-46852-12433552","RE","Verified","2024-10-31","","false"
"1.2433551E7","2024SM-BMS-300-801","","202460-46852-12433551","RE","Verified","2024-10-31","","false"
"1.243355E7","2024SM-MECH-325-801","","202460-47911-12433550","RE","Verified","2024-10-31","","false"
"1.2433549E7","2024SM-EDUC-591A-612","","202460-47044-12433549","RE","Verified","2024-10-31","","false"
"1.2433547E7","2024SM-MATH-161-801","","202460-46584-12433547","RE","Verified","2024-10-31","","false"
"1.2433532E7","2024FA-ENGR-535-801","","202490-75790-12433532","RE","Verified","2024-10-31","","false"
"1.2433497E7","2024SM-TH-141-801","","202460-46799-12433497","RE","Verified","2024-10-31","","false"
"1.2433494E7","2024SM-FSHN-530-801","","202460-46971-12433494","RE","Verified","2024-10-31","","false"
"1.2433493E7","2024SM-MECH-325-801","","202460-47911-12433493","RE","Verified","2024-10-31","","false"
"1.2433491E7","2024FA-SPCM-349-801","","202490-70980-12433491","RW","Verified","2024-10-31","","true"
"1.2433491E7","2024FA-SPCM-337-801","","202490-74190-12433491","RW","Verified","2024-10-31","","true"
"1.2433484E7","2024FA-CS-214-802","","202490-77127-12433484","RE","Verified","2024-10-31","","false"
"1.2433484E7","2024FA-CS-220-801","","202490-74235-12433484","RE","Verified","2024-10-31","","false"
"1.2433484E7","2024FA-CS-370-801","","202490-70835-12433484","RE","Verified","2024-10-31","","false"
"1.2433484E7","2024FA-DSCI-369-801","","202490-75734-12433484","RE","Verified","2024-10-31","","false"
"1.2433474E7","2024SP-EDUC-591A-621","","202410-23035-12433474","RE","Verified","2024-10-31","","false"
"1.2433456E7","2024SM-LIFE-210-801","","202460-47221-12433456","RE","Verified","2024-10-31","","false"
"1.2433456E7","2024SM-BC-353-801","","202460-46845-12433456","RE","Verified","2024-10-31","","false"
"1.2433456E7","2024SM-BC-351-801","","202460-46843-12433456","RE","Verified","2024-10-31","","false"
"1.2433431E7","2024FA-ESS-555-801","","202490-74600-12433431","RE","Verified","2024-10-31","","false"
"1.2433431E7","2024FA-ESS-524-801","","202490-74267-12433431","RE","Verified","2024-10-31","","false"
"1.2433417E7","2024FA-AREC-305-801","","202490-70848-12433417","RE","Verified","2024-10-31","","false"
"1.2433417E7","2024FA-PHIL-110-801","","202490-70967-12433417","RW","Verified","2024-10-31","","true"
"1.2433398E7","2024FA-ANTH-200-801","","202490-76605-12433398","RW","Verified","2024-10-31","","true"
"1.2433398E7","2024FA-HORT-100-801","","202490-71314-12433398","RW","Verified","2024-10-31","","true"
"1.2433398E7","2024FA-SOCR-240-801","","202490-70898-12433398","RW","Verified","2024-10-31","","true"
"1.2433397E7","2024FA-MATH-117-801","","202490-71135-12433397","RE","Verified","2024-10-31","","false"
"1.2433397E7","2024FA-CS-150B-801","","202490-75466-12433397","RW","Verified","2024-10-31","","true"
"1.2433397E7","2024FA-AA-101-801","","202490-74494-12433397","RW","Verified","2024-10-31","","true"
"1.2433397E7","2024FA-CS-201-801","","202490-74233-12433397","RW","Verified","2024-10-31","","true"
"1.2433397E7","2024FA-MATH-118-801","","202490-71134-12433397","RE","Verified","2024-10-31","","false"
"1.2433397E7","2024FA-MATH-124-801","","202490-71133-12433397","RE","Verified","2024-10-31","","false"
"1.2433397E7","2024FA-AA-100-801","","202490-74493-12433397","RW","Verified","2024-10-31","","true"
"1.2433396E7","2024FA-MIP-619A-801","","202490-76913-12433396","RE","Verified","2024-10-31","","false"
"1.2433396E7","2024FA-MIP-613-801","","202490-74314-12433396","RE","Verified","2024-10-31","","false"
"1.2433388E7","2024FA-MIP-611-801","","202490-74313-12433388","RE","Verified","2024-10-31","","false"
"1.2433388E7","2024FA-MIP-613-801","","202490-74314-12433388","RE","Verified","2024-10-31","","false"
"1.2433356E7","2024FA-MECH-537-801","","202490-74392-12433356","RE","Verified","2024-10-31","","false"
"1.2433356E7","2024FA-MECH-532-801","","202490-71017-12433356","RE","Verified","2024-10-31","","false"
"1.2433356E7","2024FA-MECH-502-801","","202490-71015-12433356","RE","Verified","2024-10-31","","false"
"1.2433329E7","2024FA-BUS-614-801","","202490-70780-12433329","RE","Verified","2024-10-31","","false"
"1.2433329E7","2024FA-BUS-500-801","","202490-70927-12433329","RE","Verified","2024-10-31","","false"
"1.2433329E7","2024FA-BUS-515-801","","202490-72356-12433329","RE","Verified","2024-10-31","","false"
"1.2433329E7","2024FA-BUS-655-801","","202490-70786-12433329","RE","Verified","2024-10-31","","false"
"1.2433329E7","2024FA-BUS-650-801","","202490-75549-12433329","RE","Verified","2024-10-31","","false"
"1.2433329E7","2024FA-BUS-620-801","","202490-70782-12433329","RE","Verified","2024-10-31","","false"
"1.2433329E7","2024FA-MGT-675-801","","202490-76562-12433329","RE","Verified","2024-10-31","","false"
"1.2433312E7","2024SM-EDUC-591A-637","","202460-47048-12433312","RE","Verified","2024-10-31","","false"
"1.2433311E7","2024FA-HORT-100-801","","202490-71314-12433311","RW","Verified","2024-10-31","","true"
"1.2433311E7","2024FA-SOCR-240-801","","202490-70898-12433311","RW","Verified","2024-10-31","","true"
"1.2433311E7","2024FA-HORT-260-801","","202490-74322-12433311","RW","Verified","2024-10-31","","true"
"1.243331E7","2024SM-ECON-306-801","","202460-46635-12433310","RE","Verified","2024-10-31","","false"
"1.2433309E7","2024SM-MECH-337-801","","202460-47912-12433309","RE","Verified","2024-10-31","","false"
"1.2433295E7","2024FA-PPA-500-801","","202490-74028-12433295","RE","Verified","2024-10-31","","false"
"1.2433295E7","2024FA-PPA-501-801","","202490-74029-12433295","RE","Verified","2024-10-31","","false"
"1.2433292E7","2024FA-VS-331-801","","202490-71231-12433292","RE","Verified","2024-10-31","","false"
"1.2433291E7","2024FA-ANTH-121-Y01","","202490-74576-12433291","RW","Verified","2024-10-31","","true"
"1.2433291E7","2024FA-ANTH-120-801","","202490-71002-12433291","RW","Verified","2024-10-31","","true"
"1.2433291E7","2024FA-ANTH-338-801","","202490-72280-12433291","RW","Verified","2024-10-31","","true"
"1.2433291E7","2024FA-PHIL-100-801","","202490-74273-12433291","RW","Verified","2024-10-31","","true"
"1.243329E7","2024FA-SOCR-240-801","","202490-70898-12433290","RE","Verified","2024-10-31","","false"
"1.243329E7","2024FA-HORT-100-801","","202490-71314-12433290","RE","Verified","2024-10-31","","false"
"1.2433289E7","2024FA-CS-152-801","","202490-76660-12433289","RW","Verified","2024-10-31","","true"
"1.2433289E7","2024FA-CS-370-801","","202490-70835-12433289","RE","Verified","2024-10-31","","false"
"1.2433289E7","2024FA-CS-201-801","","202490-74233-12433289","RW","Verified","2024-10-31","","true"
"1.2433289E7","2024FA-DSCI-369-801","","202490-75734-12433289","RW","Verified","2024-10-31","","true"
"1.2433289E7","2024FA-CS-214-802","","202490-77127-12433289","RE","Verified","2024-10-31","","false"
"1.2433288E7","2024SM-EDUC-591A-638","","202460-47049-12433288","RE","Verified","2024-10-31","","false"
"1.2433286E7","2024SM-ANEQ-330-801","","202460-47233-12433286","RE","Verified","2024-10-31","","false"
"1.2433285E7","2024SM-ECON-372-801","","202460-48419-12433285","RE","Verified","2024-10-31","","false"
"1.2433284E7","2024SM-EDUC-591A-638","","202460-47049-12433284","RE","Verified","2024-10-31","","false"
"1.2433283E7","2024SM-ECON-320-801","","202460-46638-12433283","RE","Verified","2024-10-31","","false"
"1.2433282E7","2024SM-CIVE-360-801","","202460-49305-12433282","RE","Verified","2024-10-31","","false"
"1.2433278E7","2024FA-BUS-601-801","","202490-75514-12433278","RE","Verified","2024-10-31","","false"
"1.2433278E7","2024FA-BUS-655-801","","202490-70786-12433278","RE","Verified","2024-10-31","","false"
"1.2433278E7","2024FA-BUS-500-801","","202490-70927-12433278","RE","Verified","2024-10-31","","false"
"1.2433278E7","2024FA-BUS-515-801","","202490-72356-12433278","RW","Verified","2024-10-31","","true"
"1.2433278E7","2024FA-BUS-614-801","","202490-70780-12433278","RE","Verified","2024-10-31","","false"
"1.2433277E7","2024FA-SOWK-560-801","","202490-71282-12433277","RW","Verified","2024-10-31","","true"
"1.2433267E7","2024FA-SOWK-551-801","","202490-70909-12433267","RE","Verified","2024-10-31","","false"
"1.2433236E7","2024FA-ECON-101-801","","202490-73961-12433236","RW","Verified","2024-10-31","","true"
"1.2433236E7","2024FA-ECON-240-801","","202490-71263-12433236","RW","Verified","2024-10-31","","true"
"1.2433214E7","2024FA-ECON-101-801","","202490-73961-12433214","RE","Verified","2024-10-31","","false"
"1.2433194E7","2024FA-CIS-620-801","","202490-72262-12433194","RW","Verified","2024-10-31","","true"
"1.2433194E7","2024FA-CIS-563-801","","202490-73535-12433194","RW","Verified","2024-10-31","","true"
"1.2433184E7","2024SM-MECH-344-801","","202460-47914-12433184","RE","Verified","2024-10-31","","false"
"1.2433178E7","2024FA-BC-353-801","","202490-71104-12433178","RE","Verified","2024-10-31","","false"
"1.2433178E7","2024FA-STAT-100-801","","202490-74247-12433178","RE","Verified","2024-10-31","","false"
"1.2433178E7","2024FA-SOC-100-801","","202490-71212-12433178","RE","Verified","2024-10-31","","false"
"1.2433178E7","2024SM-BC-351-801","","202460-46843-12433178","RE","Verified","2024-10-31","","false"
"1.2433177E7","2024SM-ECON-442-801","","202460-48421-12433177","RE","Verified","2024-10-31","","false"
"1.2433143E7","2024FA-PSY-621-801","","202490-75606-12433143","RW","Verified","2024-10-31","","true"
"1.2433143E7","2024FA-PSY-500-801","","202490-74441-12433143","RW","Verified","2024-10-31","","true"
"1.2433128E7","2024FA-OT-215-860","","202490-76805-12433128","RE","Verified","2024-10-31","","false"
"1.2433121E7","2024FA-PPA-553-801","","202490-75076-12433121","RE","Verified","2024-10-31","","false"
"1.2433121E7","2024FA-PPA-500-801","","202490-74028-12433121","RE","Verified","2024-10-31","","false"
"1.2433063E7","2024FA-LEAP-500-801","","202490-70957-12433063","RW","Verified","2024-10-31","","true"
"1.2433063E7","2024FA-LEAP-650-801","","202490-74355-12433063","RW","Verified","2024-10-31","","false"
